Odometry;2022:06:01 14:13:43.071675;Position;2.3469085105066103;2.1854670439755797;6.193487167141343e-35;DeltaPosition;-0.0006576770277186857;1.798721172537393e-50;-7.433550504549773e-38;Orientation;2.1313185805917007e-20;1.9924929757778623e-25;-160.09371314476547;AngularVelocity;1.410785134929737e-20;1.3181590688163639e-25;-0.00012061136773539198
GPS;2022:06:01 14:13:43.074040;51.987237371666666;5.6643338750000005;4;174036.5207912034;444352.1119370348
Odometry;2022:06:01 14:13:43.084017;Position;2.346875207769878;2.185455053031566;-6.48856782615945e-36;DeltaPosition;-0.0001609094107461041;4.400867474165551e-51;5.454238742839202e-38;Orientation;2.1064106842072456e-23;2.237012395184772e-28;-160.0937969710746;AngularVelocity;3.631930114649094e-23;3.3934339092739414e-28;-0.00011757820680016955
IMU;2022:06:01 14:13:43.097216;Orientation;0.19292526466565965;2.714683570163361;-145.52331003421577;AngularVelocity;0.005326220348572226;0.013848486723945386;-0.001065284764293895;LinearAcceleration;0.028776796390221102;-0.08802289859622456;9.231648104361577
Odometry;2022:06:01 14:13:43.097216;Position;2.346877635005387;2.1854559319566267;1.688678644393326e-39;DeltaPosition;-0.0002302350419976447;6.29692775635256e-51;1.0310605740487748e-40;Orientation;2.0156438941942835e-25;2.408199754969308e-30;-160.09491027420145;AngularVelocity;1.971262615807739e-20;1.8418381660798416e-25;-0.0012344405618464308
Odometry;2022:06:01 14:13:43.131667;Position;2.346888023651954;2.185459693637998;4.660811640801556e-37;DeltaPosition;-0.00041117690552050945;1.1245643650038585e-50;1.0308518409617655e-40;Orientation;3.891117136900948e-20;3.6357344375538218e-25;-160.0973469500174;AngularVelocity;1.971262615807739e-20;1.8418381660798416e-25;-0.0012344405618464308
IMU;2022:06:01 14:13:43.146230;Orientation;0.18861239990541886;2.69897157563885;-145.5267962318207;AngularVelocity;0.0031956899494176056;0.013848471072195117;-0.0010652769384187596;LinearAcceleration;0.059315393396646425;-0.0880226742471638;9.222666042186988
Odometry;2022:06:01 14:13:43.146230;Position;2.3468941772472216;2.1854619215306714;4.026771420847579e-36;DeltaPosition;-0.0004876588683039857;1.3337240992970207e-50;-4.124566667880561e-38;Orientation;1.8501944514669052e-23;4.086627867503458e-28;-160.09836876928884;AngularVelocity;1.8167536208963065e-20;1.6974731338965255e-25;-0.0012205779081653377
Odometry;2022:06:01 14:13:43.171645;Position;2.3469074262291776;2.1854667180218215;1.0452628560138123e-34;DeltaPosition;-0.0006211447996488456;1.6988045930368074e-50;-4.124261674818081e-38;Orientation;2.647424969157054e-20;2.4817036003396256e-25;-160.100146187034;AngularVelocity;1.8167536208963065e-20;1.6974731338965255e-25;-0.0012205779081653377
GPS;2022:06:01 14:13:43.180711;51.98723738333333;5.66433389;4;174036.52181661638;444352.1132389683
Odometry;2022:06:01 14:13:43.182871;Position;2.3468756096034187;2.185455259424883;-5.390399069798909e-36;DeltaPosition;-0.00015102098999684001;4.130432717776198e-51;4.200508875401394e-38;Orientation;2.728550293976045e-23;5.793226953467191e-28;-160.10091828251464;AngularVelocity;4.9374379339739894e-23;4.61282667677531e-28;-0.001191468957016115
IMU;2022:06:01 14:13:43.196096;Orientation;0.1916466406651121;2.676606434893394;-145.52726051431185;AngularVelocity;0.005326239913260065;0.01171795632480514;-1.9564687838554488e-08;LinearAcceleration;0.06829731040379887;-0.07904065826207465;9.231647959194381
Odometry;2022:06:01 14:13:43.196096;Position;2.346877893282631;2.1854560860793724;1.227426445119885e-38;DeltaPosition;-0.00021626495360142097;5.914815358288771e-51;-7.669160331525008e-42;Orientation;1.938111789749834e-25;2.22797071489599e-30;-160.10089327993668;AngularVelocity;1.5860213685074518e-20;1.4818901676833642e-25;-0.00013611585008294454
Odometry;2022:06:01 14:13:43.231656;Position;2.3468880572824435;2.185459765216713;4.326017685242509e-37;DeltaPosition;-0.0003916932334589303;1.0712735591613581e-50;-7.667863996425204e-42;Orientation;3.2314080380337176e-20;3.019261523307452e-25;-160.10117060483452;AngularVelocity;1.5860213685074518e-20;1.4818901676833642e-25;-0.00013611585008294454
IMU;2022:06:01 14:13:43.249074;Orientation;0.1873459421629055;2.6595986254481967;-145.53100328082786;AngularVelocity;0.0031956899494176056;0.013848471072195117;-0.0010652769384187596;LinearAcceleration;0.039554997821170314;-0.07904086941489318;9.211887774770657
GPS;2022:06:01 14:13:43.270722;51.987237365;5.664333888333333;4;174036.52170991758;444352.11119882343
Odometry;2022:06:01 14:13:43.249074;Position;2.3468951758781635;2.1854623419478325;-5.235308992481275e-36;DeltaPosition;-0.00047761954528819034;1.3063016868305203e-50;6.124240531269363e-38;Orientation;1.5425332781075029e-23;2.9605446656696847e-28;-160.10202761206847;AngularVelocity;1.7190156407769962e-20;1.606152310313029e-25;-0.0012122463653013516
Odometry;2022:06:01 14:13:43.271657;Position;2.346906501184735;2.18546644119828;5.700075057939725e-35;DeltaPosition;-0.0005890318171568241;1.6110118332146564e-50;6.123833669392637e-38;Orientation;2.225842807374564e-20;2.085445580728191e-25;-160.10359618413884;AngularVelocity;1.7190156407769962e-20;1.606152310313029e-25;-0.0012122463653013516
IMU;2022:06:01 14:13:43.297955;Orientation;0.18773500718103625;2.635312263482375;-145.53456043359014;AngularVelocity;0.005326243826197632;0.010652691125191896;-0.001065284764293895;LinearAcceleration;0.059315399995155345;-0.09880101424740617;9.202905752187121
